date,city,megatonnes CO2,year,month
2012-01-01,Oklahoma City,4.76943603741952,2012,1
2012-02-01,Oklahoma City,4.77376805289035,2012,2
2012-03-01,Oklahoma City,4.778061149100887,2012,3
2012-04-01,Oklahoma City,4.782383559594406,2012,4
2012-05-01,Oklahoma City,4.786684107556719,2012,5
2012-06-01,Oklahoma City,4.790996969200028,2012,6
2012-07-01,Oklahoma City,4.795287962478759,2012,7
2012-08-01,Oklahoma City,4.799591317562565,2012,8
2012-09-01,Oklahoma City,4.803889941870293,2012,9
2012-10-01,Oklahoma City,4.808166688968955,2012,10
2012-11-01,Oklahoma City,4.812455869666571,2012,11
2012-12-01,Oklahoma City,4.816723167209922,2012,12
2013-01-01,Oklahoma City,4.8132899470791175,2013,1
2013-02-01,Oklahoma City,4.809638013740139,2013,2
2013-03-01,Oklahoma City,4.806667429727688,2013,3
2013-04-01,Oklahoma City,4.8029870331382725,2013,4
2013-05-01,Oklahoma City,4.799524474753022,2013,5
2013-06-01,Oklahoma City,4.79581537157662,2013,6
2013-07-01,Oklahoma City,4.792324493292921,2013,7
2013-08-01,Oklahoma City,4.788586779789042,2013,8
2013-09-01,Oklahoma City,4.784834712742087,2013,9
2013-10-01,Oklahoma City,4.7813014488905585,2013,10
2013-11-01,Oklahoma City,4.777520915287894,2013,11
2013-12-01,Oklahoma City,4.773959569141721,2013,12
2011-01-01,Salem,0.001152172594679883,2011,1
2011-02-01,Salem,0.0011463715280686094,2011,2
2011-03-01,Salem,0.0011410713890641633,2011,3
2011-04-01,Salem,0.001135283979183307,2011,4
2011-05-01,Salem,0.0011296679778776784,2011,5
2011-06-01,Salem,0.001123894373474175,2011,6
2011-07-01,Salem,0.0011182919552238078,2011,7
2011-08-01,Salem,0.00111253210672431,2011,8
2011-09-01,Salem,0.0011067791668847673,2011,9
2011-10-01,Salem,0.0011011970806173938,2011,10
2011-11-01,Salem,0.0010954578226485085,2011,11
2011-12-01,Salem,0.0010898891973079629,2011,12
2012-01-01,Salem,0.0010878894057584146,2012,1
2012-02-01,Salem,0.0010859847694024338,2012,2
2012-03-01,Salem,0.0010841689451779905,2012,3
2012-04-01,Salem,0.0010822681642922054,2012,4
2012-05-01,Salem,0.0010804127148116387,2012,5
2012-06-01,Salem,0.001078515799804185,2012,6
2012-07-01,Salem,0.001076664165897979,2012,7
2012-08-01,Salem,0.0010747711049420984,2012,8
2012-09-01,Salem,0.0010728799776542016,2012,9
2012-10-01,Salem,0.0010710340562155134,2012,10
2012-11-01,Salem,0.0010691467653068524,2012,11
2012-12-01,Salem,0.0010673046302298295,2012,12
2013-01-01,Salem,0.001066778431617953,2013,1
2013-02-01,Salem,0.0010645619478810624,2013,2
2013-03-01,Salem,0.001062347559380874,2013,3
2013-04-01,Salem,0.0010601386884999402,2013,4
2013-05-01,Salem,0.001057933038331669,2013,5
2013-06-01,Salem,0.0010557317383314184,2013,6
2013-07-01,Salem,0.0010535336417479937,2013,7
2013-08-01,Salem,0.001051339873330748,2013,8
2013-09-01,Salem,0.0010491498554596318,2013,9
2013-10-01,Salem,0.0010469630153018509,2013,10
2013-11-01,Salem,0.0010447804705775942,2013,11
2013-12-01,Salem,0.0010426010865881696,2013,12
2011-01-01,Harrisburg,0.24893785914075525,2011,1
2011-02-01,Harrisburg,0.24877084736709432,2011,2
2011-03-01,Harrisburg,0.24861710210539956,2011,3
2011-04-01,Harrisburg,0.24845017277481374,2011,4
2011-05-01,Harrisburg,0.24828769252920257,2011,5
2011-06-01,Harrisburg,0.2481208466446851,2011,6
2011-07-01,Harrisburg,0.24795844873562517,2011,7
2011-08-01,Harrisburg,0.2477916862253981,2011,8
2011-09-01,Harrisburg,0.2476249656435985,2011,9
2011-10-01,Harrisburg,0.24746269137413782,2011,10
2011-11-01,Harrisburg,0.24729605405896246,2011,11
2011-12-01,Harrisburg,0.24713386194825337,2011,12
2012-01-01,Harrisburg,0.24678355797930354,2012,1
2012-02-01,Harrisburg,0.24642771174288933,2012,2
2012-03-01,Harrisburg,0.2460926171330763,2012,3
2012-04-01,Harrisburg,0.24573696225086147,2012,4
2012-05-01,Harrisburg,0.24539172874957138,2012,5
2012-06-01,Harrisburg,0.24503626663880373,2012,6
2012-07-01,Harrisburg,0.24469122288780806,2012,7
2012-08-01,Harrisburg,0.24433595347323503,2012,8
2012-09-01,Harrisburg,0.24398078112414026,2012,9
2012-10-01,Harrisburg,0.24363602260448738,2012,10
2012-11-01,Harrisburg,0.24328104283858734,2012,11
2012-12-01,Harrisburg,0.24293647388297096,2012,12
2013-01-01,Harrisburg,0.24274444012331,2013,1
2013-02-01,Harrisburg,0.24255548818918948,2013,2
2013-03-01,Harrisburg,0.24238176569795064,2013,3
2013-04-01,Harrisburg,0.24219290546200647,2013,4
2013-05-01,Harrisburg,0.24200915158565187,2013,5
2013-06-01,Harrisburg,0.24182038433721115,2013,6
2013-07-01,Harrisburg,0.24163672208917095,2013,7
2013-08-01,Harrisburg,0.24144804778107898,2013,8
2013-09-01,Harrisburg,0.24125942025922065,2013,9
2013-10-01,Harrisburg,0.24107589569980134,2013,10
2013-11-01,Harrisburg,0.24088736104750655,2013,11
2013-12-01,Harrisburg,0.240703927999633,2013,12
2011-01-01,Providence,0.7045568309177414,2011,1
2011-02-01,Providence,0.7017656624602802,2011,2
2011-03-01,Providence,0.699254272572864,2011,3
2011-04-01,Providence,0.6964613213851444,2011,4
2011-05-01,Providence,0.6937610502773754,2011,5
2011-06-01,Providence,0.6909662883118293,2011,6
2011-07-01,Providence,0.6882642357416564,2011,7
2011-08-01,Providence,0.6854676638553074,2011,8
2011-09-01,Providence,0.6826701801114877,2011,9
2011-10-01,Providence,0.6799654497196757,2011,10
2011-11-01,Providence,0.6771661573418568,2011,11
2011-12-01,Providence,0.6744596476079524,2011,12
2012-01-01,Providence,0.6717342987658576,2012,1
2012-02-01,Providence,0.6688213527396513,2012,2
2012-03-01,Providence,0.6660916119613319,2012,3
2012-04-01,Providence,0.6631800860465413,2012,4
2012-05-01,Providence,0.6603605003567841,2012,5
2012-06-01,Providence,0.6574504053018878,2012,6
2012-07-01,Providence,0.6546322272971812,2012,7
2012-08-01,Providence,0.6517235624256104,2012,8
2012-09-01,Providence,0.6488156180985422,2012,9
2012-10-01,Providence,0.6459995560724289,2012,10
2012-11-01,Providence,0.6430930409128295,2012,11
2012-12-01,Providence,0.6402783848979132,2012,12
2013-01-01,Providence,0.6401934220399359,2013,1
2013-02-01,Providence,0.6402717449353249,2013,2
2013-03-01,Providence,0.6403505214686616,2013,3
2013-04-01,Providence,0.640428815646127,2013,4
2013-05-01,Providence,0.6405072514895223,2013,5
2013-06-01,Providence,0.6405855169221646,2013,6
2013-07-01,Providence,0.6406639240680381,2013,7
2013-08-01,Providence,0.6407421607694698,2013,8
2013-09-01,Providence,0.640820383100279,2013,9
2013-10-01,Providence,0.6408987472152401,2013,10
2013-11-01,Providence,0.6409769408352435,2013,11
2013-12-01,Providence,0.6410552762866567,2013,12
2011-01-01,Columbia,0.8833840876891605,2011,1
2011-02-01,Columbia,0.8813014817790003,2011,2
2011-03-01,Columbia,0.8793775350004595,2011,3
2011-04-01,Columbia,0.8772998248780587,2011,4
2011-05-01,Columbia,0.8752765953297411,2011,5
2011-06-01,Columbia,0.8732038114697871,2011,6
2011-07-01,Columbia,0.8711854410246325,2011,7
2011-08-01,Columbia,0.8691175588487287,2011,8
2011-09-01,Columbia,0.8670521319929855,2011,9
2011-10-01,Columbia,0.8650410182861141,2011,10
2011-11-01,Columbia,0.8629804565073924,2011,11
2011-12-01,Columbia,0.8609741413769935,2011,12
2012-01-01,Columbia,0.8577937521525928,2012,1
2012-02-01,Columbia,0.8542430387519098,2012,2
2012-03-01,Columbia,0.8508747086121766,2012,3
2012-04-01,Columbia,0.8473370040368893,2012,4
2012-05-01,Columbia,0.8438935887188411,2012,5
2012-06-01,Columbia,0.8403689127333492,2012,6
2012-07-01,Columbia,0.8369383258338631,2012,7
2012-08-01,Columbia,0.8334266140974481,2012,8
2012-09-01,Columbia,0.8299214022696061,2012,9
2012-10-01,Columbia,0.8265099806374289,2012,10
2012-11-01,Columbia,0.8230176372028909,2012,11
2012-12-01,Columbia,0.8196188857003972,2012,12
2013-01-01,Columbia,0.8210705401677841,2013,1
2013-02-01,Columbia,0.8225847736681529,2013,2
2013-03-01,Columbia,0.8238809552114263,2013,3
2013-04-01,Columbia,0.8253906098531429,2013,4
2013-05-01,Columbia,0.8268261287080059,2013,5
2013-06-01,Columbia,0.8283311081633277,2013,6
2013-07-01,Columbia,0.8297620909896054,2013,7
2013-08-01,Columbia,0.8312624243274347,2013,8
2013-09-01,Columbia,0.8327604144779529,2013,9
2013-10-01,Columbia,0.8341846156026634,2013,10
2013-11-01,Columbia,0.8356780029163875,2013,11
2013-12-01,Columbia,0.8370977387711473,2013,12
2011-01-01,Pierre,0.10753065638216958,2011,1
2011-02-01,Pierre,0.10739251107024878,2011,2
2011-03-01,Pierre,0.10725989479703818,2011,3
2011-04-01,Pierre,0.10712225192720973,2011,4
2011-05-01,Pierre,0.10698661692122573,2011,5
2011-06-01,Pierre,0.10684947618228637,2011,6
2011-07-01,Pierre,0.10671433907554212,2011,7
2011-08-01,Pierre,0.10657769744260373,2011,8
2011-09-01,Pierre,0.10644130491087343,2011,9
2011-10-01,Pierre,0.10630690970572215,2011,10
2011-11-01,Pierre,0.10617101178536448,2011,11
2011-12-01,Pierre,0.10603710701728865,2011,12
2012-01-01,Pierre,0.10639392316686691,2012,1
2012-02-01,Pierre,0.10674170882632292,2012,2
2012-03-01,Pierre,0.1070606979069957,2012,3
2012-04-01,Pierre,0.10740735302631912,2012,4
2012-05-01,Pierre,0.10773934773950668,2012,5
2012-06-01,Pierre,0.10808486648702674,2012,6
2012-07-01,Pierre,0.10841575160461417,2012,7
2012-08-01,Pierre,0.1087601400567889,2012,8
2012-09-01,Pierre,0.10910395972507732,2012,9
2012-10-01,Pierre,0.10943318573859372,2012,10
2012-11-01,Pierre,0.10977588416617196,2012,11
2012-12-01,Pierre,0.11010401544982104,2012,12
2013-01-01,Pierre,0.10967695254493995,2013,1
2013-02-01,Pierre,0.10935403166847614,2013,2
2013-03-01,Pierre,0.10906343941824075,2013,3
2013-04-01,Pierre,0.10874034216195182,2013,4
2013-05-01,Pierre,0.10842796380767883,2013,5
2013-06-01,Pierre,0.10810468853900036,2013,6
2013-07-01,Pierre,0.10779213489815469,2013,7
2013-08-01,Pierre,0.10746868235159267,2013,8
2013-09-01,Pierre,0.10714514085318652,2013,9
2013-10-01,Pierre,0.10683232505617683,2013,10
2013-11-01,Pierre,0.10650860737569537,2013,11
2013-12-01,Pierre,0.10619561810118977,2013,12
2011-01-01,Nashville,4.027753625140866,2011,1
2011-02-01,Nashville,4.026384508865129,2011,2
2011-03-01,Nashville,4.0253324519470315,2011,3
2011-04-01,Nashville,4.023951364708887,2011,4
2011-05-01,Nashville,4.022672047390149,2011,5
2011-06-01,Nashville,4.02127893563297,2011,6
2011-07-01,Nashville,4.019987724058646,2011,7
2011-08-01,Nashville,4.018582639099747,2011,8
2011-09-01,Nashville,4.01717156066229,2011,9
2011-10-01,Nashville,4.015862577007926,2011,10
2011-11-01,Nashville,4.0144396018722395,2011,11
2011-12-01,Nashville,4.013118850676991,2011,12
2012-01-01,Nashville,4.002665303512362,2012,1
2012-02-01,Nashville,3.992918373305973,2012,2
2012-03-01,Nashville,3.9839517471772274,2012,3
2012-04-01,Nashville,3.974167248156504,2012,4
2012-05-01,Nashville,3.9647639542992748,2012,5
2012-06-01,Nashville,3.9549417432052447,2012,6
2012-07-01,Nashville,3.94550132018916,2012,7
2012-08-01,Nashville,3.935641516039543,2012,8
2012-09-01,Nashville,3.9257628294150413,2012,9
2012-10-01,Nashville,3.9162668028395453,2012,10
2012-11-01,Nashville,3.906350701022331,2012,11
2012-12-01,Nashville,3.896817838791099,2012,12
2013-01-01,Nashville,3.8996585527773613,2013,1
2013-02-01,Nashville,3.902146812357697,2013,2
2013-03-01,Nashville,3.9046014707187893,2013,3
2013-04-01,Nashville,3.9070851076831175,2013,4
2013-05-01,Nashville,3.909556004698687,2013,5
2013-06-01,Nashville,3.9120350476032226,2013,6
2013-07-01,Nashville,3.914501347506465,2013,7
2013-08-01,Nashville,3.9169758132533614,2013,8
2013-09-01,Nashville,3.919447999601773,2013,9
2013-10-01,Nashville,3.921907438341812,2013,10
2013-11-01,Nashville,3.924375072723714,2013,11
2013-12-01,Nashville,3.926829956411921,2013,12
2011-01-01,Austin,5.943560253135131,2011,1
2011-02-01,Austin,5.95029789051619,2011,2
2011-03-01,Austin,5.957050063044834,2011,3
2011-04-01,Austin,5.963745652955793,2011,4
2011-05-01,Austin,5.9704322352897705,2011,5
2011-06-01,Austin,5.977086106695841,2011,6
2011-07-01,Austin,5.983731175657966,2011,7
2011-08-01,Austin,5.990343681814927,2011,8
2011-09-01,Austin,5.996935629631226,2011,9
2011-10-01,Austin,6.003519078693515,2011,10
2011-11-01,Austin,6.010070183743442,2011,11
2011-12-01,Austin,6.016612989842647,2011,12
2012-01-01,Austin,6.022764032806492,2012,1
2012-02-01,Austin,6.026513963124982,2012,2
2012-03-01,Austin,6.03029881763019,2012,3
2012-04-01,Austin,6.0340240862597225,2012,4
2012-05-01,Austin,6.037760759078712,2012,5
2012-06-01,Austin,6.041461533976942,2012,6
2012-07-01,Austin,6.0451738399293085,2012,7
2012-08-01,Austin,6.048850304772583,2012,8
2012-09-01,Austin,6.05251467425971,2012,9
2012-10-01,Austin,6.056190763074283,2012,10
2012-11-01,Austin,6.059831094635873,2012,11
2012-12-01,Austin,6.063483269680929,2012,12
2013-01-01,Austin,6.10766508688628,2013,1
2013-02-01,Austin,6.153467013207238,2013,2
2013-03-01,Austin,6.195466397018722,2013,3
2013-04-01,Austin,6.241382639492539,2013,4
2013-05-01,Austin,6.286067800238991,2013,5
2013-06-01,Austin,6.332099801283325,2013,6
2013-07-01,Austin,6.376897730616489,2013,7
2013-08-01,Austin,6.423044447944786,2013,8
2013-09-01,Austin,6.469248747723931,2013,9
2013-10-01,Austin,6.5142145285366455,2013,10
2013-11-01,Austin,6.5605320008785855,2013,11
2013-12-01,Austin,6.605608016699047,2013,12
2011-01-01,Salt Lake City,1.0522158825392531,2011,1
2011-02-01,Salt Lake City,1.0573714442423983,2011,2
2011-03-01,Salt Lake City,1.0619921489713111,2011,3
2011-04-01,Salt Lake City,1.0671423362739556,2011,4
2011-05-01,Salt Lake City,1.0721125200712682,2011,5
2011-06-01,Salt Lake City,1.0772572554375344,2011,6
2011-07-01,Salt Lake City,1.0822221215578014,2011,7
2011-08-01,Salt Lake City,1.0873614432599632,2011,8
2011-09-01,Salt Lake City,1.092498043802963,2011,9
2011-10-01,Salt Lake City,1.0974549752077762,2011,10
2011-11-01,Salt Lake City,1.1025862189588065,2011,11
2011-12-01,Salt Lake City,1.1075379260415528,2011,12
2012-01-01,Salt Lake City,1.1037566058989075,2012,1
2012-02-01,Salt Lake City,1.0998586605650806,2012,2
2012-03-01,Salt Lake City,1.096185750464166,2012,3
2012-04-01,Salt Lake City,1.09229597119291,2012,4
2012-05-01,Salt Lake City,1.0885206530616556,2012,5
2012-06-01,Salt Lake City,1.084639024433961,2012,6
2012-07-01,Salt Lake City,1.0808717321180048,2012,7
2012-08-01,Salt Lake City,1.0769981920237495,2012,8
2012-09-01,Salt Lake City,1.0731286963470565,2012,9
2012-10-01,Salt Lake City,1.0693733511650194,2012,10
2012-11-01,Salt Lake City,1.0655118519175841,2012,11
2012-12-01,Salt Lake City,1.0617643803050367,2012,12
2013-01-01,Salt Lake City,1.0622334554757942,2013,1
2013-02-01,Salt Lake City,1.0617999173777775,2013,2
2013-03-01,Salt Lake City,1.0612790123873723,2013,3
2013-04-01,Salt Lake City,1.060847143264485,2013,4
2013-05-01,Salt Lake City,1.0603867405125806,2013,5
2013-06-01,Salt Lake City,1.0599564547192075,2013,6
2013-07-01,Salt Lake City,1.0594977037706697,2013,7
2013-08-01,Salt Lake City,1.0590689903889077,2013,8
2013-09-01,Salt Lake City,1.0586410407899285,2013,9
2013-10-01,Salt Lake City,1.0581847282502586,2013,10
2013-11-01,Salt Lake City,1.057758334956196,2013,11
2013-12-01,Salt Lake City,1.0573036464800551,2013,12
2011-01-01,Richmond,1.3249114246080482,2011,1
2011-02-01,Richmond,1.3214812107160978,2011,2
2011-03-01,Richmond,1.3184900687533523,2011,3
2011-04-01,Richmond,1.315039119004453,2011,4
2011-05-01,Richmond,1.3117277961088647,2011,5
2011-06-01,Richmond,1.3082559462173475,2011,6
2011-07-01,Richmond,1.3049240494413326,2011,7
2011-08-01,Richmond,1.3014314080909979,2011,8
2011-09-01,Richmond,1.2979283439294171,2011,9
2011-10-01,Richmond,1.2945657199181697,2011,10
2011-11-01,Richmond,1.2910420261477604,2011,11
2011-12-01,Richmond,1.2876590955001832,2011,12
2012-01-01,Richmond,1.2896053319369871,2012,1
2012-02-01,Richmond,1.2910931767490612,2012,2
2012-03-01,Richmond,1.2925291263818965,2012,3
2012-04-01,Richmond,1.2940167516887973,2012,4
2012-05-01,Richmond,1.2954783543663357,2012,5
2012-06-01,Richmond,1.2969657747884062,2012,6
2012-07-01,Richmond,1.2984271456655685,2012,7
2012-08-01,Richmond,1.2999143620681157,2012,8
2012-09-01,Richmond,1.3014014835928653,2012,9
2012-10-01,Richmond,1.3028625153266502,2012,10
2012-11-01,Richmond,1.304349434102112,2012,11
2012-12-01,Richmond,1.3058102363528463,2012,12
2013-01-01,Richmond,1.3060228452912037,2013,1
2013-02-01,Richmond,1.3064004277868067,2013,2
2013-03-01,Richmond,1.3068216363789182,2013,3
2013-04-01,Richmond,1.3071959995383258,2013,4
2013-05-01,Richmond,1.307583846200075,2013,5
2013-06-01,Richmond,1.3079549822520973,2013,6
2013-07-01,Richmond,1.308339627041773,2013,7
2013-08-01,Richmond,1.3087075476495025,2013,8
2013-09-01,Richmond,1.3090738600595315,2013,9
2013-10-01,Richmond,1.309453718925662,2013,10
2013-11-01,Richmond,1.3098168332924711,2013,11
2013-12-01,Richmond,1.3101935191640457,2013,12
2011-01-01,Montpelier,0.04263718428874591,2011,1
2011-02-01,Montpelier,0.04251409890492666,2011,2
2011-03-01,Montpelier,0.0424013549565494,2011,3
2011-04-01,Montpelier,0.042278425846466516,2011,4
2011-05-01,Montpelier,0.04215899465825535,2011,5
2011-06-01,Montpelier,0.04203622467974814,2011,6
2011-07-01,Montpelier,0.04191694995220841,2011,7
2011-08-01,Montpelier,0.04179433923193892,2011,8
2011-09-01,Montpelier,0.041671808872428946,2011,9
2011-10-01,Montpelier,0.04155276975510984,2011,10
2011-11-01,Montpelier,0.04143039884444736,2011,11
2011-12-01,Montpelier,0.041311516501600296,2011,12
2012-01-01,Montpelier,0.0412018622893661,2012,1
2012-02-01,Montpelier,0.041089008494555115,2012,2
2012-03-01,Montpelier,0.0409822419075143,2012,3
2012-04-01,Montpelier,0.040869564511598316,2012,4
2012-05-01,Montpelier,0.040759972650452295,2012,5
2012-06-01,Montpelier,0.04064747309932389,2012,6
2012-07-01,Montpelier,0.0405380561911803,2012,7
2012-08-01,Montpelier,0.04042573448483948,2012,8
2012-09-01,Montpelier,0.04031350242383875,2012,9
2012-10-01,Montpelier,0.04020434866814507,2012,10
2012-11-01,Montpelier,0.04009229445193193,2012,11
2012-12-01,Montpelier,0.039983315649240674,2012,12
2013-01-01,Montpelier,0.03999612491349717,2013,1
2013-02-01,Montpelier,0.040005609206439634,2013,2
2013-03-01,Montpelier,0.04001194112867269,2013,3
2013-04-01,Montpelier,0.04002134213931621,2013,4
2013-05-01,Montpelier,0.040029665159783075,2013,5
2013-06-01,Montpelier,0.04003898164436719,2013,6
2013-07-01,Montpelier,0.04004722128273468,2013,7
2013-08-01,Montpelier,0.04005645317383602,2013,8
2013-09-01,Montpelier,0.04006564244823866,2013,9
2013-10-01,Montpelier,0.040073756593395966,2013,10
2013-11-01,Montpelier,0.040082861172888985,2013,11
2013-12-01,Montpelier,0.040090891768577025,2013,12
2011-01-01,Olympia,0.2697641026696785,2011,1
2011-02-01,Olympia,0.27029712203870915,2011,2
2011-03-01,Olympia,0.2707740674363006,2011,3
2011-04-01,Olympia,0.27130686531042725,2011,4
2011-05-01,Olympia,0.2718209016295131,2011,5
2011-06-01,Olympia,0.2723534729134788,2011,6
2011-07-01,Olympia,0.27286728945144473,2011,7
2011-08-01,Olympia,0.2733996353105346,2011,8
2011-09-01,Olympia,0.27393186734335095,2011,9
2011-10-01,Olympia,0.27444535479872245,2011,10
2011-11-01,Olympia,0.2749773631449408,2011,11
2011-12-01,Olympia,0.27549063365939375,2011,12
2012-01-01,Olympia,0.27551578277257294,2012,1
2012-02-01,Olympia,0.27554571901983305,2012,2
2012-03-01,Olympia,0.2755711451606018,2012,3
2012-04-01,Olympia,0.2756011737972094,2012,4
2012-05-01,Olympia,0.27562897078226334,2012,5
2012-06-01,Olympia,0.27565909101943403,2012,6
2012-07-01,Olympia,0.275686980048749,2012,7
2012-08-01,Olympia,0.2757171914372058,2012,8
2012-09-01,Olympia,0.27574744806738594,2012,9
2012-10-01,Olympia,0.2757754741541873,2012,10
2012-11-01,Olympia,0.27580582126776926,2012,11
2012-12-01,Olympia,0.2758339382798791,2012,12
2013-01-01,Olympia,0.2761731160105066,2013,1
2013-02-01,Olympia,0.27666120169776215,2013,2
2013-03-01,Olympia,0.27711261810012083,2013,3
2013-04-01,Olympia,0.2776008126733892,2013,4
2013-05-01,Olympia,0.27807681536102746,2013,5
2013-06-01,Olympia,0.27856512768997344,2013,6
2013-07-01,Olympia,0.27904123821063653,2013,7
2013-08-01,Olympia,0.2795296675426496,2013,8
2013-09-01,Olympia,0.2800181574669276,2013,9
2013-10-01,Olympia,0.28049443077709874,2013,10
2013-11-01,Olympia,0.2809830365773793,2013,11
2013-12-01,Olympia,0.2814594159515179,2013,12
2011-01-01,Madison,1.2213660639610746,2011,1
2011-02-01,Madison,1.2188304105030974,2011,2
2011-03-01,Madison,1.2166329805883926,2011,3
2011-04-01,Madison,1.2140848239958955,2011,4
2011-05-01,Madison,1.2116453436261894,2011,5
2011-06-01,Madison,1.2090845085169064,2011,6
2011-07-01,Madison,1.206632549606845,2011,7
2011-08-01,Madison,1.2040590525791424,2011,8
2011-09-01,Madison,1.2014791829520213,2011,9
2011-10-01,Madison,1.1990084891681152,2011,10
2011-11-01,Madison,1.1964159825076162,2011,11
2011-12-01,Madison,1.1939328512116594,2011,12
2012-01-01,Madison,1.1946365410702073,2012,1
2012-02-01,Madison,1.1954461748176153,2012,2
2012-03-01,Madison,1.1962729443406248,2012,3
2012-04-01,Madison,1.1970804206773549,2012,4
2012-05-01,Madison,1.197895939486671,2012,5
2012-06-01,Madison,1.1987012534987256,2012,6
2012-07-01,Madison,1.199514628269751,2012,7
2012-08-01,Madison,1.20031778334837,2012,8
2012-09-01,Madison,1.2011198560888092,2012,9
2012-10-01,Madison,1.2019300169807552,2012,10
2012-11-01,Madison,1.2027299358656562,2012,11
2012-12-01,Madison,1.2035379611362207,2012,12
2013-01-01,Madison,1.2029647302352144,2013,1
2013-02-01,Madison,1.2021305345021713,2013,2
2013-03-01,Madison,1.2014541954504843,2013,3
2013-04-01,Madison,1.2006148644980874,2013,4
2013-05-01,Madison,1.1998264800037388,2013,5
2013-06-01,Madison,1.1989819475246113,2013,6
2013-07-01,Madison,1.1981884378547192,2013,7
2013-08-01,Madison,1.1973387106206907,2013,8
2013-09-01,Madison,1.1964863703278168,2013,9
2013-10-01,Madison,1.1956851672488602,2013,10
2013-11-01,Madison,1.1948276423526187,2013,11
2013-12-01,Madison,1.1940213308482484,2013,12
2011-01-01,Charleston,0.31224745396512854,2011,1
2011-02-01,Charleston,0.3111259573623945,2011,2
2011-03-01,Charleston,0.3101058666587071,2011,3
2011-04-01,Charleston,0.30898541249924066,2011,4
2011-05-01,Charleston,0.3078990991724494,2011,5
2011-06-01,Charleston,0.3067797041706492,2011,6
2011-07-01,Charleston,0.3056944328664029,2011,7
2011-08-01,Charleston,0.30457609673779434,2011,8
2011-09-01,Charleston,0.30345829418620934,2011,9
2011-10-01,Charleston,0.30237458963493064,2011,10
2011-11-01,Charleston,0.3012578455292541,2011,11
2011-12-01,Charleston,0.3001751822965157,2011,12
2012-01-01,Charleston,0.30102823020381475,2012,1
2012-02-01,Charleston,0.3019023208662946,2012,2
2012-03-01,Charleston,0.3027161434257368,2012,3
2012-04-01,Charleston,0.3035895391236063,2012,4
2012-05-01,Charleston,0.3044326349660782,2012,5
2012-06-01,Charleston,0.3053053296825989,2012,6
2012-07-01,Charleston,0.30614773517694055,2012,7
2012-08-01,Charleston,0.3070197283467902,2012,8
2012-09-01,Charleston,0.3078913677999606,2012,9
2012-10-01,Charleston,0.30873273399050727,2012,10
2012-11-01,Charleston,0.309603671046409,2012,11
2012-12-01,Charleston,0.31044434548686284,2012,12
2013-01-01,Charleston,0.3094538623259897,2013,1
2013-02-01,Charleston,0.3083109475311362,2013,2
2013-03-01,Charleston,0.30725946177463415,2013,3
2013-04-01,Charleston,0.3061188686978046,2013,4
2013-05-01,Charleston,0.3050095064780438,2013,5
2013-06-01,Charleston,0.30387127850864715,2013,6
2013-07-01,Charleston,0.3027642417651298,2013,7
2013-08-01,Charleston,0.30162838145060344,2013,8
2013-09-01,Charleston,0.3004937161571078,2013,9
2013-10-01,Charleston,0.2993901825945872,2013,10
2013-11-01,Charleston,0.2982578887913678,2013,11
2013-12-01,Charleston,0.2971566870188211,2013,12
2011-01-01,Cheyenne,0.8684835882804373,2011,1
2011-02-01,Cheyenne,0.8627131788685143,2011,2
2011-03-01,Cheyenne,0.857531992883012,2011,3
2011-04-01,Cheyenne,0.851749074516234,2011,4
2011-05-01,Cheyenne,0.8461585221128757,2011,5
2011-06-01,Cheyenne,0.8403630201594764,2011,6
2011-07-01,Cheyenne,0.8347601061395921,2011,7
2011-08-01,Cheyenne,0.8289521192621531,2011,8
2011-09-01,Cheyenne,0.8231378838098476,2011,9
2011-10-01,Cheyenne,0.817516566699092,2011,10
2011-11-01,Cheyenne,0.8116899926130335,2011,11
2011-12-01,Cheyenne,0.8060565553125282,2011,12
2012-01-01,Cheyenne,0.8099398604148149,2012,1
2012-02-01,Cheyenne,0.8135488556485483,2012,2
2012-03-01,Cheyenne,0.8169298481301951,2012,3
2012-04-01,Cheyenne,0.8205397728222421,2012,4
2012-05-01,Cheyenne,0.8240359120871293,2012,5
2012-06-01,Cheyenne,0.8276467709601717,2012,6
2012-07-01,Cheyenne,0.8311438229777792,2012,7
2012-08-01,Cheyenne,0.8347556112141657,2012,8
2012-09-01,Cheyenne,0.8383678670652182,2012,9
2012-10-01,Cheyenne,0.8418662840642447,2012,10
2012-11-01,Cheyenne,0.8454794620979136,2012,11
2012-12-01,Cheyenne,0.8489787800559142,2012,12
2013-01-01,Cheyenne,0.8457224955097696,2013,1
2013-02-01,Cheyenne,0.8424587942402173,2013,2
2013-03-01,Cheyenne,0.8395165055702664,2013,3
2013-04-01,Cheyenne,0.836251808211853,2013,4
2013-05-01,Cheyenne,0.833093924648273,2013,5
2013-06-01,Cheyenne,0.8298282161874238,2013,6
2013-07-01,Cheyenne,0.82666933781609,2013,7
2013-08-01,Cheyenne,0.8234026191182487,2013,8
2013-09-01,Cheyenne,0.8201353916640876,2013,9
2013-10-01,Cheyenne,0.816975018724658,2013,10
2013-11-01,Cheyenne,0.8137067823320836,2013,11
2013-12-01,Cheyenne,0.8105454167250147,2013,12
2011-01-01,Edmonton,5.852702087538843,2011,1
2011-02-01,Edmonton,5.835762091719589,2011,2
2011-03-01,Edmonton,5.820683478541317,2011,3
2011-04-01,Edmonton,5.803689591348885,2011,4
