date,city,megatonnes CO2,year,month
2000-01-01,Juneau,0.7264029365009019,2000,1
2000-02-01,Juneau,0.7294354714649848,2000,2
2000-03-01,Juneau,0.7322449180846735,2000,3
2000-04-01,Juneau,0.7352618392366895,2000,4
2000-05-01,Juneau,0.7381636540526794,2000,5
2000-06-01,Juneau,0.7411648203639745,2000,6
2000-07-01,Juneau,0.7440513333459657,2000,7
2000-08-01,Juneau,0.7470368166195326,2000,8
2000-09-01,Juneau,0.7500143803423203,2000,9
2000-10-01,Juneau,0.752877968919784,2000,10
2000-11-01,Juneau,0.7558399570052322,2000,11
2000-12-01,Juneau,0.7586884173279421,2000,12
2001-01-01,Juneau,0.7536425400955002,2001,1
2001-02-01,Juneau,0.7490997073391,2001,2
2001-03-01,Juneau,0.7450454039307629,2001,3
2001-04-01,Juneau,0.7405125394582163,2001,4
2001-05-01,Juneau,0.7361455648498881,2001,5
2001-06-01,Juneau,0.7316231451166088,2001,6
2001-07-01,Juneau,0.7272660507283256,2001,7
2001-08-01,Juneau,0.7227540052980994,2001,8
2001-09-01,Juneau,0.7182472548818173,2001,9
2001-10-01,Juneau,0.7139049832147818,2001,10
2001-11-01,Juneau,0.7094085018416794,2001,11
2001-12-01,Juneau,0.7050759433077025,2001,12
2002-01-01,Juneau,0.7059225573735345,2002,1
2002-02-01,Juneau,0.7071290789788424,2002,2
2002-03-01,Juneau,0.7082724443531748,2002,3
2002-04-01,Juneau,0.7094789659669349,2002,4
2002-05-01,Juneau,0.7106644506118817,2002,5
2002-06-01,Juneau,0.7118709376870646,2002,6
2002-07-01,Juneau,0.7130564212454399,2002,7
2002-08-01,Juneau,0.7142628739191365,2002,8
2002-09-01,Juneau,0.7154693008673301,2002,9
2002-10-01,Juneau,0.7166547748302998,2002,10
2002-11-01,Juneau,0.7178611676083103,2002,11
2002-12-01,Juneau,0.7190466405866561,2002,12
2003-01-01,Juneau,0.7220954044262022,2003,1
2003-02-01,Juneau,0.7243527714931325,2003,2
2003-03-01,Juneau,0.7264096996846343,2003,3
2003-04-01,Juneau,0.7286585652233368,2003,4
2003-05-01,Juneau,0.7308379660728237,2003,5
2003-06-01,Juneau,0.7330780714021867,2003,6
2003-07-01,Juneau,0.7352490697132007,2003,7
2003-08-01,Juneau,0.7374804876597785,2003,8
2003-09-01,Juneau,0.7397075081784955,2003,9
2003-10-01,Juneau,0.7418659558831742,2003,10
2003-11-01,Juneau,0.7440843973924637,2003,11
2003-12-01,Juneau,0.7462346163931025,2003,12
2004-01-01,Juneau,0.7589609532197747,2004,1
2004-02-01,Juneau,0.771561890750689,2004,2
2004-03-01,Juneau,0.7833099860167063,2004,3
2004-04-01,Juneau,0.7958507282356214,2004,4
2004-05-01,Juneau,0.8079514652623985,2004,5
2004-06-01,Juneau,0.8204314584671356,2004,6
2004-07-01,Juneau,0.8324733886379095,2004,7
2004-08-01,Juneau,0.8448929833854852,2004,8
2004-09-01,Juneau,0.8572820654446853,2004,9
2004-10-01,Juneau,0.869235989520371,2004,10
2004-11-01,Juneau,0.8815651965646205,2004,11
2004-12-01,Juneau,0.8934611581397605,2004,12
2005-01-01,Juneau,0.8918371446828423,2005,1
2005-02-01,Juneau,0.8898701334138286,2005,2
2005-03-01,Juneau,0.8880518525666209,2005,3
2005-04-01,Juneau,0.8860939580784054,2005,4
2005-05-01,Juneau,0.8841885351795521,2005,5
2005-06-01,Juneau,0.8822399550672932,2005,6
2005-07-01,Juneau,0.8803435678800929,2005,7
2005-08-01,Juneau,0.8784042440348455,2005,8
2005-09-01,Juneau,0.8764695892535956,2005,9
2005-10-01,Juneau,0.8745867111460328,2005,10
2005-11-01,Juneau,0.8726612259555336,2005,11
2005-12-01,Juneau,0.8707872435084307,2005,12
2006-01-01,Juneau,0.8699922409915671,2006,1
2006-02-01,Juneau,0.8697225806376021,2006,2
2006-03-01,Juneau,0.8694491607398431,2006,3
2006-04-01,Juneau,0.8691793566422429,2006,4
2006-05-01,Juneau,0.8689082535435205,2006,5
2006-06-01,Juneau,0.868638302283063,2006,6
2006-07-01,Juneau,0.8683670561791581,2006,7
2006-08-01,Juneau,0.8680969582999525,2006,8
2006-09-01,Juneau,0.867826786336753,2006,9
2006-10-01,Juneau,0.8675553257617046,2006,10
2006-11-01,Juneau,0.8672850079947825,2006,11
2006-12-01,Juneau,0.8670134057318594,2006,12
2007-01-01,Juneau,0.8618212049567491,2007,1
2007-02-01,Juneau,0.857695447016927,2007,2
2007-03-01,Juneau,0.8540613408716707,2007,3
2007-04-01,Juneau,0.8499300913622199,2007,4
2007-05-01,Juneau,0.8459608209658951,2007,5
2007-06-01,Juneau,0.8418243187010609,2007,6
2007-07-01,Juneau,0.8378496089892106,2007,7
2007-08-01,Juneau,0.8337078818152841,2007,8
2007-09-01,Juneau,0.8295636048954368,2007,9
2007-10-01,Juneau,0.825580836499684,2007,10
2007-11-01,Juneau,0.8214313759688867,2007,11
2007-12-01,Juneau,0.817443238160512,2007,12
2008-01-01,Juneau,0.8078296524924056,2008,1
2008-02-01,Juneau,0.7963655572345495,2008,2
2008-03-01,Juneau,0.7856485192692391,2008,3
2008-04-01,Juneau,0.7742720276045096,2008,4
2008-05-01,Juneau,0.7632888748519476,2008,5
2008-06-01,Juneau,0.7520004787149286,2008,6
2008-07-01,Juneau,0.7411026794426648,2008,7
2008-08-01,Juneau,0.7299016527220736,2008,8
2008-09-01,Juneau,0.7187446353512491,2008,9
2008-10-01,Juneau,0.7079741301611859,2008,10
2008-11-01,Juneau,0.6969034027316385,2008,11
2008-12-01,Juneau,0.6862165070788706,2008,12
2009-01-01,Juneau,0.6779515331255809,2009,1
2009-02-01,Juneau,0.6707436711032749,2009,2
2009-03-01,Juneau,0.6643247691587763,2009,3
2009-04-01,Juneau,0.6571318089293082,2009,4
2009-05-01,Juneau,0.6502061895046691,2009,5
2009-06-01,Juneau,0.643029187503611,2009,6
2009-07-01,Juneau,0.6361182645472927,2009,7
2009-08-01,Juneau,0.6289570515161914,2009,8
2009-09-01,Juneau,0.6218039681417986,2009,9
2009-10-01,Juneau,0.6149150762010485,2009,10
2009-11-01,Juneau,0.6077775298321395,2009,11
2009-12-01,Juneau,0.6009029413889003,2009,12
2010-01-01,Juneau,0.6014651244920505,2010,1
2010-02-01,Juneau,0.6029894598566701,2010,2
2010-03-01,Juneau,0.6044871470221336,2010,3
2010-04-01,Juneau,0.6060127094556716,2010,4
2010-05-01,Juneau,0.607529793052164,2010,5
2010-06-01,Juneau,0.6090565778348861,2010,6
2010-07-01,Juneau,0.6105748775842023,2010,7
2010-08-01,Juneau,0.6121028777405793,2010,8
2010-09-01,Juneau,0.6136314834869165,2010,9
2010-10-01,Juneau,0.6151515953865817,2010,10
2010-11-01,Juneau,0.6166814061213799,2010,11
2010-12-01,Juneau,0.6182027170907461,2010,12
2000-01-01,Montgomery,1.4567856084469197,2000,1
2000-02-01,Montgomery,1.4624384896355376,2000,2
2000-03-01,Montgomery,1.467707253934178,2000,3
2000-04-01,Montgomery,1.4733498753648215,2000,4
2000-05-01,Montgomery,1.4787980866493675,2000,5
2000-06-01,Montgomery,1.4844303255165612,2000,6
2000-07-01,Montgomery,1.4898684403260931,2000,7
2000-08-01,Montgomery,1.495490314635505,2000,8
2000-09-01,Montgomery,1.5011069434349416,2000,9
2000-10-01,Montgomery,1.5065298781569023,2000,10
2000-11-01,Montgomery,1.512136169458894,2000,11
2000-12-01,Montgomery,1.5175490514342262,2000,12
2001-01-01,Montgomery,1.5084521016674801,2001,1
2001-02-01,Montgomery,1.499627628237351,2001,2
2001-03-01,Montgomery,1.491656208097854,2001,3
2001-04-01,Montgomery,1.4828408246099618,2001,4
2001-05-01,Montgomery,1.4743126819841235,2001,5
2001-06-01,Montgomery,1.4655066630058222,2001,6
2001-07-01,Montgomery,1.4569875958129574,2001,7
2001-08-01,Montgomery,1.4481909282732441,2001,8
2001-09-01,Montgomery,1.4393990031167976,2001,9
2001-10-01,Montgomery,1.430893594709965,2001,10
2001-11-01,Montgomery,1.422111001329061,2001,11
2001-12-01,Montgomery,1.413614636661501,2001,12
2002-01-01,Montgomery,1.420736259834594,2002,1
2002-02-01,Montgomery,1.4273762581001415,2002,2
2002-03-01,Montgomery,1.4333440544415774,2002,3
2002-04-01,Montgomery,1.4399681289311232,2002,4
2002-05-01,Montgomery,1.4463630645486822,2002,5
2002-06-01,Montgomery,1.4529707930721136,2002,6
2002-07-01,Montgomery,1.4593498602915866,2002,7
2002-08-01,Montgomery,1.465941285550413,2002,8
2002-09-01,Montgomery,1.4725244599949394,2002,9
2002-10-01,Montgomery,1.478879690293586,2002,10
2002-11-01,Montgomery,1.4854466255634997,2002,11
2002-12-01,Montgomery,1.4917860909375207,2002,12
2003-01-01,Montgomery,1.4881586896080607,2003,1
2003-02-01,Montgomery,1.484719499209751,2003,2
2003-03-01,Montgomery,1.4816208878228758,2003,3
2003-04-01,Montgomery,1.4781880463777173,2003,4
2003-05-01,Montgomery,1.4748707356590718,2003,5
2003-06-01,Montgomery,1.4714444468926127,2003,6
2003-07-01,Montgomery,1.4681334603804481,2003,7
2003-08-01,Montgomery,1.4647137045007634,2003,8
2003-09-01,Montgomery,1.4612972629868082,2003,9
2003-10-01,Montgomery,1.4579957803901038,2003,10
2003-11-01,Montgomery,1.4545858420594113,2003,11
2003-12-01,Montgomery,1.4512906359046311,2003,12
2004-01-01,Montgomery,1.4594555577931763,2004,1
2004-02-01,Montgomery,1.4674113781317508,2004,2
2004-03-01,Montgomery,1.4748563689002874,2004,3
2004-04-01,Montgomery,1.4827937931904684,2004,4
2004-05-01,Montgomery,1.4904717245294712,2004,5
2004-06-01,Montgomery,1.498390495683679,2004,6
2004-07-01,Montgomery,1.5060504716307896,2004,7
2004-08-01,Montgomery,1.5139506696159801,2004,8
2004-09-01,Montgomery,1.5218414445471518,2004,9
2004-10-01,Montgomery,1.5294744715000361,2004,10
2004-11-01,Montgomery,1.5373467930476123,2004,11
2004-12-01,Montgomery,1.5449620569556464,2004,12
2005-01-01,Montgomery,1.543092567860879,2005,1
2005-02-01,Montgomery,1.5424477992387435,2005,2
2005-03-01,Montgomery,1.5420558867126308,2005,3
2005-04-01,Montgomery,1.5414089482151097,2005,4
2005-05-01,Montgomery,1.540845512387902,2005,5
2005-06-01,Montgomery,1.5401965721515343,2005,6
2005-07-01,Montgomery,1.5396309932350574,2005,7
2005-08-01,Montgomery,1.5389800643837266,2005,8
2005-09-01,Montgomery,1.538328184389326,2005,9
2005-10-01,Montgomery,1.5377594514791024,2005,10
2005-11-01,Montgomery,1.537105602215814,2005,11
2005-12-01,Montgomery,1.5365347597777879,2005,12
2006-01-01,Montgomery,1.5391280591082754,2006,1
2006-02-01,Montgomery,1.5403013236523893,2006,2
2006-03-01,Montgomery,1.541368984586988,2006,3
2006-04-01,Montgomery,1.5425392204283546,2006,4
2006-05-01,Montgomery,1.543673301291874,2006,5
2006-06-01,Montgomery,1.5448404157906688,2006,6
2006-07-01,Montgomery,1.5459714873839885,2006,7
2006-08-01,Montgomery,1.547135495277621,2006,8
2006-09-01,Montgomery,1.548297928932554,2006,9
2006-10-01,Montgomery,1.5494244877377166,2006,10
2006-11-01,Montgomery,1.550583836842831,2006,11
2006-12-01,Montgomery,1.5517074218383091,2006,12
2007-01-01,Montgomery,1.5515696407586201,2007,1
2007-02-01,Montgomery,1.5507515881592584,2007,2
2007-03-01,Montgomery,1.549960875108485,2007,3
2007-04-01,Montgomery,1.5491440642803882,2007,4
2007-05-01,Montgomery,1.5483367612902086,2007,5
2007-06-01,Montgomery,1.5475212216877754,2007,6
2007-07-01,Montgomery,1.5467151520224962,2007,7
2007-08-01,Montgomery,1.5459008774901564,2007,8
2007-09-01,Montgomery,1.5450872419508637,2007,9
2007-10-01,Montgomery,1.5442830196142123,2007,10
2007-11-01,Montgomery,1.5434706399411575,2007,11
2007-12-01,Montgomery,1.5426676360642888,2007,12
2008-01-01,Montgomery,1.5305495262194682,2008,1
2008-02-01,Montgomery,1.519005863605566,2008,2
2008-03-01,Montgomery,1.5082144974849103,2008,3
2008-04-01,Montgomery,1.4967064174302551,2008,4
2008-05-01,Montgomery,1.4855825069604198,2008,5
2008-06-01,Montgomery,1.4741104166391257,2008,6
2008-07-01,Montgomery,1.4630213290615235,2008,7
2008-08-01,Montgomery,1.4515850776820525,2008,8
2008-09-01,Montgomery,1.440166964738866,2008,9
2008-10-01,Montgomery,1.4291301049013774,2008,10
2008-11-01,Montgomery,1.4177476051138276,2008,11
2008-12-01,Montgomery,1.4067452042865665,2008,12
2009-01-01,Montgomery,1.402008738789789,2009,1
2009-02-01,Montgomery,1.3990158735277745,2009,2
2009-03-01,Montgomery,1.3964348312108044,2009,3
2009-04-01,Montgomery,1.3934343760320616,2009,4
2009-05-01,Montgomery,1.3905686763060938,2009,5
2009-06-01,Montgomery,1.3875606661395943,2009,6
2009-07-01,Montgomery,1.3846874132493736,2009,7
2009-08-01,Montgomery,1.3816718699219293,2009,8
2009-09-01,Montgomery,1.378652571617038,2009,9
2009-10-01,Montgomery,1.3757680306877609,2009,10
2009-11-01,Montgomery,1.3727412318584178,2009,11
2009-12-01,Montgomery,1.3698491915801767,2009,12
2010-01-01,Montgomery,1.3714979760190775,2010,1
2010-02-01,Montgomery,1.372015868723802,2010,2
2010-03-01,Montgomery,1.372463773650812,2010,3
2010-04-01,Montgomery,1.372980590084748,2010,4
2010-05-01,Montgomery,1.37347373309144,2010,5
2010-06-01,Montgomery,1.3739894454442343,2010,6
2010-07-01,Montgomery,1.3744815141165407,2010,7
2010-08-01,Montgomery,1.374996123979967,2010,8
2010-09-01,Montgomery,1.3755101758831698,2010,9
2010-10-01,Montgomery,1.3760006288259847,2010,10
2010-11-01,Montgomery,1.3765135806331046,2010,11
2010-12-01,Montgomery,1.3770029631103107,2010,12
2000-01-01,Little Rock,1.4229653320160134,2000,1
2000-02-01,Little Rock,1.423892444352725,2000,2
2000-03-01,Little Rock,1.424764810403696,2000,3
2000-04-01,Little Rock,1.4256907902996485,2000,4
2000-05-01,Little Rock,1.4265891448907313,2000,5
2000-06-01,Little Rock,1.4275139745294203,2000,6
2000-07-01,Little Rock,1.42841122055276,2000,7
2000-08-01,Little Rock,1.4293349027120894,2000,8
2000-09-01,Little Rock,1.4302580019533444,2000,9
2000-10-01,Little Rock,1.4311535802953712,2000,10
2000-11-01,Little Rock,1.4320755362313398,2000,11
2000-12-01,Little Rock,1.4329700127094522,2000,12
2001-01-01,Little Rock,1.4252560798755687,2001,1
2001-02-01,Little Rock,1.417572811159621,2001,2
2001-03-01,Little Rock,1.4106543391363613,2001,3
2001-04-01,Little Rock,1.4029808289876327,2001,4
2001-05-01,Little Rock,1.3955653100821128,2001,5
2001-06-01,Little Rock,1.3879019282653957,2001,6
2001-07-01,Little Rock,1.3804961367210222,2001,7
2001-08-01,Little Rock,1.3728428562688146,2001,8
2001-09-01,Little Rock,1.3651947147536918,2001,9
2001-10-01,Little Rock,1.3578035601835838,2001,10
2001-11-01,Little Rock,1.3501654795135765,2001,11
2001-12-01,Little Rock,1.3427839873827982,2001,12
2002-01-01,Little Rock,1.3458783610031617,2002,1
2002-02-01,Little Rock,1.3487227194488696,2002,2
2002-03-01,Little Rock,1.3513000310128016,2002,3
2002-04-01,Little Rock,1.3541390948765435,2002,4
2002-05-01,Little Rock,1.3568874762215875,2002,5
2002-06-01,Little Rock,1.3597210697993416,2002,6
2002-07-01,Little Rock,1.3624641805808262,2002,7
2002-08-01,Little Rock,1.3652923229267993,2002,8
2002-09-01,Little Rock,1.3681176986374382,2002,9
2002-10-01,Little Rock,1.3708528915888354,2002,10
2002-11-01,Little Rock,1.3736728446465059,2002,11
2002-12-01,Little Rock,1.3764028129422727,2002,12
2003-01-01,Little Rock,1.376537888167544,2003,1
2003-02-01,Little Rock,1.376642895498347,2003,2
2003-03-01,Little Rock,1.3767706618831779,2003,3
2003-04-01,Little Rock,1.3768761322289753,2003,4
2003-05-01,Little Rock,1.3769893333806096,2003,5
2003-06-01,Little Rock,1.3770952841569601,2003,6
2003-07-01,Little Rock,1.3772089455717527,2003,7
2003-08-01,Little Rock,1.3773153745953444,2003,8
2003-09-01,Little Rock,1.3774220467586225,2003,9
2003-10-01,Little Rock,1.3775363992785183,2003,10
2003-11-01,Little Rock,1.3776435464183332,2003,11
2003-12-01,Little Rock,1.3777583539666816,2003,12
2004-01-01,Little Rock,1.3777547314624066,2004,1
2004-02-01,Little Rock,1.377652501001729,2004,2
2004-03-01,Little Rock,1.377590593262305,2004,3
2004-04-01,Little Rock,1.3774897604174516,2004,4
2004-05-01,Little Rock,1.3774093904878386,2004,5
2004-06-01,Little Rock,1.3773099781475897,2004,6
2004-07-01,Little Rock,1.377230964576672,2004,7
2004-08-01,Little Rock,1.3771329646986639,2004,8
2004-09-01,Little Rock,1.377035683270774,2004,9
2004-10-01,Little Rock,1.3769587043899838,2004,10
2004-11-01,Little Rock,1.3768628233954328,2004,11
2004-12-01,Little Rock,1.3767871816590385,2004,12
2005-01-01,Little Rock,1.3755296878862604,2005,1
2005-02-01,Little Rock,1.3740446712388417,2005,2
2005-03-01,Little Rock,1.372770986588065,2005,3
2005-04-01,Little Rock,1.3712920248918106,2005,4
2005-05-01,Little Rock,1.3698853806468028,2005,5
2005-06-01,Little Rock,1.3684127052850026,2005,6
2005-07-01,Little Rock,1.3670120562620571,2005,7
2005-08-01,Little Rock,1.365545621647601,2005,8
2005-09-01,Little Rock,1.364082358207641,2005,9
2005-10-01,Little Rock,1.3626906852503486,2005,10
2005-11-01,Little Rock,1.3612335945522203,2005,11
2005-12-01,Little Rock,1.3598478082198138,2005,12
2006-01-01,Little Rock,1.3589468337536355,2006,1
2006-02-01,Little Rock,1.3585488246536126,2006,2
2006-03-01,Little Rock,1.3582477548090826,2006,3
2006-04-01,Little Rock,1.357851099055714,2006,4
2006-05-01,Little Rock,1.357487170508972,2006,5
2006-06-01,Little Rock,1.3570919370166235,2006,6
2006-07-01,Little Rock,1.356729353952689,2006,7
2006-08-01,Little Rock,1.3563355359885916,2006,8
2006-09-01,Little Rock,1.3559424419280315,2006,9
2006-10-01,Little Rock,1.3555818828738777,2006,10
2006-11-01,Little Rock,1.3551901942450686,2006,11
2006-12-01,Little Rock,1.3548309646574526,2006,12
2007-01-01,Little Rock,1.356033316769652,2007,1
2007-02-01,Little Rock,1.3577379632749955,2007,2
2007-03-01,Little Rock,1.3593799650003506,2007,3
2007-04-01,Little Rock,1.3610846765085618,2007,4
2007-05-01,Little Rock,1.362768541844329,2007,5
2007-06-01,Little Rock,1.3644732861737867,2007,6
2007-07-01,Little Rock,1.366157215030479,2007,7
2007-08-01,Little Rock,1.3678619920079313,2007,8
2007-09-01,Little Rock,1.3695667773246611,2007,9
2007-10-01,Little Rock,1.3712507935755087,2007,10
2007-11-01,Little Rock,1.3729556113057375,2007,11
2007-12-01,Little Rock,1.3746396904436546,2007,12
2008-01-01,Little Rock,1.3701610333925807,2008,1
2008-02-01,Little Rock,1.3658798564150558,2008,2
2008-03-01,Little Rock,1.361944284570664,2008,3
2008-04-01,Little Rock,1.3576596852255092,2008,4
2008-05-01,Little Rock,1.3535469181621569,2008,5
2008-06-01,Little Rock,1.3492589973449953,2008,6
2008-07-01,Little Rock,1.3451427475786208,2008,7
2008-08-01,Little Rock,1.3408515182842462,2008,8
2008-09-01,Little Rock,1.3365586832537517,2008,9
2008-10-01,Little Rock,1.3324372742203703,2008,10
2008-11-01,Little Rock,1.328141150002949,2008,11
2008-12-01,Little Rock,1.3240162911961117,2008,12
2009-01-01,Little Rock,1.3229449441676933,2009,1
2009-02-01,Little Rock,1.3224902364534779,2009,2
2009-03-01,Little Rock,1.3222484184584065,2009,3
2009-04-01,Little Rock,1.3217882151455078,2009,4
2009-05-01,Little Rock,1.3213971515558736,2009,5
2009-06-01,Little Rock,1.3209314920787847,2009,6
2009-07-01,Little Rock,1.3205349710581467,2009,7
2009-08-01,Little Rock,1.3200638788136805,2009,8
2009-09-01,Little Rock,1.3195900830806964,2009,9
2009-10-01,Little Rock,1.3191854217273875,2009,10
2009-11-01,Little Rock,1.3187062281248523,2009,11
2009-12-01,Little Rock,1.318296166934131,2009,12
2010-01-01,Little Rock,1.3184366658005608,2010,1
2010-02-01,Little Rock,1.3178159907934286,2010,2
2010-03-01,Little Rock,1.3173289533729726,2010,3
2010-04-01,Little Rock,1.3167080744947517,2010,4
2010-05-01,Little Rock,1.3161316533973835,2010,5
2010-06-01,Little Rock,1.315510618453388,2010,6
2010-07-01,Little Rock,1.3149339960685331,2010,7
2010-08-01,Little Rock,1.3143128055950697,2010,8
2010-09-01,Little Rock,1.3136915492905303,2010,9
2010-10-01,Little Rock,1.3131146370812834,2010,10
2010-11-01,Little Rock,1.3124932260234263,2010,11
2010-12-01,Little Rock,1.311916114068478,2010,12
2000-01-01,Phoenix,8.139646549712472,2000,1
2000-02-01,Phoenix,8.158280356872236,2000,2
2000-03-01,Phoenix,8.176442228801443,2000,3
2000-04-01,Phoenix,8.195064069455505,2000,4
2000-05-01,Phoenix,8.213447765444341,2000,5
2000-06-01,Phoenix,8.232057235896308,2000,6
2000-07-01,Phoenix,8.250429658285832,2000,7
2000-08-01,Phoenix,8.269026890861497,2000,8
2000-09-01,Phoenix,8.287617792504346,2000,9
2000-10-01,Phoenix,8.30597328737141,2000,10
2000-11-01,Phoenix,8.324552148307284,2000,11
2000-12-01,Phoenix,8.342896674828832,2000,12
2001-01-01,Phoenix,8.358922860137632,2001,1
2001-02-01,Phoenix,8.374743765787239,2001,2
2001-03-01,Phoenix,8.390258655890808,2001,3
2001-04-01,Phoenix,8.406074543806321,2001,4
2001-05-01,Phoenix,8.421786996892415,2001,5
2001-06-01,Phoenix,8.437597436119857,2001,6
2001-07-01,Phoenix,8.453304944197988,2001,7
2001-08-01,Phoenix,8.469109996851405,2001,8
2001-09-01,Phoenix,8.48491225955683,2001,9
2001-10-01,Phoenix,8.500612344537151,2001,10
2001-11-01,Phoenix,8.516409313147088,2001,11
2001-12-01,Phoenix,8.532104595906862,2001,12
2002-01-01,Phoenix,8.545904883275506,2002,1
2002-02-01,Phoenix,8.559995429136553,2002,2
2002-03-01,Phoenix,8.573868432801778,2002,3
2002-04-01,Phoenix,8.58795581864919,2002,4
2002-05-01,Phoenix,8.60196979174237,2002,5
2002-06-01,Phoenix,8.616053735913278,2002,6
2002-07-01,Phoenix,8.630064589694959,2002,7
2002-08-01,Phoenix,8.644145127860167,2002,8
2002-09-01,Phoenix,8.658223899033123,2002,9
2002-10-01,Phoenix,8.672230062593792,2002,10
2002-11-01,Phoenix,8.686305480972905,2002,11
2002-12-01,Phoenix,8.700308607273655,2002,12
2003-01-01,Phoenix,8.727641982357062,2003,1
2003-02-01,Phoenix,8.75631002548157,2003,2
2003-03-01,Phoenix,8.78384901658572,2003,3
2003-04-01,Phoenix,8.812508657437911,2003,4
2003-05-01,Phoenix,8.84078998918635,2003,5
2003-06-01,Phoenix,8.869439530846284,2003,6
2003-07-01,Phoenix,8.897712565599303,2003,7
2003-08-01,Phoenix,8.92635213347655,2003,8
2003-09-01,Phoenix,8.954986319194825,2003,9
2003-10-01,Phoenix,8.98324669698936,2003,10
2003-11-01,Phoenix,9.011871097165066,2003,11
2003-12-01,Phoenix,9.040123449145447,2003,12
2004-01-01,Phoenix,9.050570870749677,2004,1
2004-02-01,Phoenix,9.063017205901861,2004,2
2004-03-01,Phoenix,9.076284178309688,2004,3
2004-04-01,Phoenix,9.088728704532285,2004,4
2004-05-01,Phoenix,9.10158150914331,2004,5
2004-06-01,Phoenix,9.114025397736164,2004,6
2004-07-01,Phoenix,9.12687538547798,2004,7
2004-08-01,Phoenix,9.139318652808882,2004,8
2004-09-01,Phoenix,9.151762171501039,2004,9
2004-10-01,Phoenix,9.164608525153511,2004,10
2004-11-01,Phoenix,9.177051440484576,2004,11
2004-12-01,Phoenix,9.189895068989115,2004,12
2005-01-01,Phoenix,9.201535600882382,2005,1
2005-02-01,Phoenix,9.209274036199611,2005,2
2005-03-01,Phoenix,9.218342347042054,2005,3
2005-04-01,Phoenix,9.22610015068478,2005,4
2005-05-01,Phoenix,9.234306336871104,2005,5
2005-06-01,Phoenix,9.242085978180791,2005,6
2005-07-01,Phoenix,9.250311151989255,2005,7
2005-08-01,Phoenix,9.258112287014676,2005,8
2005-09-01,Phoenix,9.26592471832064,2005,9
2005-10-01,Phoenix,9.274178432242271,2005,10
2005-11-01,Phoenix,9.28201184683223,2005,11
2005-12-01,Phoenix,9.290283782547272,2005,12
2006-01-01,Phoenix,9.3131948145728,2006,1
2006-02-01,Phoenix,9.335983668333725,2006,2
2006-03-01,Phoenix,9.357940304303172,2006,3
2006-04-01,Phoenix,9.380716713871662,2006,4
2006-05-01,Phoenix,9.403212207838802,2006,5
2006-06-01,Phoenix,9.425975018722763,2006,6
2006-07-01,Phoenix,9.448458243450021,2006,7
2006-08-01,Phoenix,9.471207608536579,2006,8
2006-09-01,Phoenix,9.493949989892341,2006,9
2006-10-01,Phoenix,9.516414774562156,2006,10
2006-11-01,Phoenix,9.53914393794738,2006,11
2006-12-01,Phoenix,9.561596803666811,2006,12
2007-01-01,Phoenix,9.544676085849641,2007,1
2007-02-01,Phoenix,9.533424124862629,2007,2
2007-03-01,Phoenix,9.524848063017007,2007,3
2007-04-01,Phoenix,9.513571924243738,2007,4
2007-05-01,Phoenix,9.503178743954413,2007,5
2007-06-01,Phoenix,9.491881079263809,2007,6
2007-07-01,Phoenix,9.481464136629912,2007,7
2007-08-01,Phoenix,9.470145145625102,2007,8
2007-09-01,Phoenix,9.458816167207472,2007,9
2007-10-01,Phoenix,9.448364530764213,2007,10
2007-11-01,Phoenix,9.437014517829526,2007,11
2007-12-01,Phoenix,9.426539637223488,2007,12
2008-01-01,Phoenix,9.360696163036788,2008,1
2008-02-01,Phoenix,9.295959678792345,2008,2
2008-03-01,Phoenix,9.236040778585416,2008,3
2008-04-01,Phoenix,9.171211366726657,2008,4
2008-05-01,Phoenix,9.108765924445263,2008,5
2008-06-01,Phoenix,9.043845375350545,2008,6
2008-07-01,Phoenix,8.981306504412384,2008,7
2008-08-01,Phoenix,8.9162952754524,2008,8
2008-09-01,Phoenix,8.851239538874058,2008,9
2008-10-01,Phoenix,8.788561980566755,2008,10
2008-11-01,Phoenix,8.723416243556908,2008,11
2008-12-01,Phoenix,8.66064639819425,2008,12
2009-01-01,Phoenix,8.620107890451624,2009,1
2009-02-01,Phoenix,8.501328983180157,2009,2
2009-03-01,Phoenix,8.38831378516127,2009,3
2009-04-01,Phoenix,8.27128931496433,2009,4
2009-05-01,Phoenix,8.156751056398925,2009,5
2009-06-01,Phoenix,8.041503345126744,2009,6
2009-07-01,Phoenix,7.928705188487194,2009,7
2009-08-01,Phoenix,7.815224367932262,2009,8
2009-09-01,Phoenix,7.702631182922257,2009,9
2009-10-01,Phoenix,7.592432979509369,2009,10
2009-11-01,Phoenix,7.481591963670993,2009,11
2009-12-01,Phoenix,7.373109918869503,2009,12
2010-01-01,Phoenix,7.358930615609158,2010,1
2010-02-01,Phoenix,7.418349749207148,2010,2
2010-03-01,Phoenix,7.4729165006476475,2010,3
2010-04-01,Phoenix,7.532421053936515,2010,4
2010-05-01,Phoenix,7.5903368910823295,2010,5
2010-06-01,Phoenix,7.649925281327765,2010,6
2010-07-01,Phoenix,7.707925875010914,2010,7
2010-08-01,Phoenix,7.767597715400769,2010,8
2010-09-01,Phoenix,7.827310837567309,2010,9
2010-10-01,Phoenix,7.885437586889212,2010,10
2010-11-01,Phoenix,7.945233583266222,2010,11
2010-12-01,Phoenix,8.00344413121046,2010,12
2000-01-01,Sacramento,2.469000193539983,2000,1
2000-02-01,Sacramento,2.4844837474935852,2000,2
