date,GDP per Capita,city,year,month
2011-06-01,39241.75,Boise,2011,6
2011-07-01,39221.5,Boise,2011,7
2011-08-01,39201.25,Boise,2011,8
2011-09-01,39181.0,Boise,2011,9
2011-10-01,39160.75,Boise,2011,10
2011-11-01,39140.5,Boise,2011,11
2011-12-01,39120.25,Boise,2011,12
2012-01-01,39100.0,Boise,2012,1
2012-02-01,39187.16666666666,Boise,2012,2
2012-03-01,39274.333333333336,Boise,2012,3
2012-04-01,39361.5,Boise,2012,4
2012-05-01,39448.66666666666,Boise,2012,5
2012-06-01,39535.833333333336,Boise,2012,6
2012-07-01,39623.0,Boise,2012,7
2012-08-01,39710.16666666666,Boise,2012,8
2012-09-01,39797.333333333336,Boise,2012,9
2012-10-01,39884.5,Boise,2012,10
2012-11-01,39971.66666666666,Boise,2012,11
2012-12-01,40058.833333333336,Boise,2012,12
2013-01-01,40146.0,Boise,2013,1
2013-02-01,40179.0,Boise,2013,2
2013-03-01,40212.0,Boise,2013,3
2013-04-01,40245.0,Boise,2013,4
2013-05-01,40278.0,Boise,2013,5
2013-06-01,40311.0,Boise,2013,6
2013-07-01,40344.0,Boise,2013,7
2013-08-01,40377.0,Boise,2013,8
2013-09-01,40410.0,Boise,2013,9
2013-10-01,40443.0,Boise,2013,10
2013-11-01,40476.0,Boise,2013,11
2013-12-01,40509.0,Boise,2013,12
2014-01-01,40542.0,Boise,2014,1
2014-02-01,40536.0,Boise,2014,2
2014-03-01,40530.0,Boise,2014,3
2014-04-01,40524.0,Boise,2014,4
2014-05-01,40518.0,Boise,2014,5
2014-06-01,40512.0,Boise,2014,6
2014-07-01,40506.0,Boise,2014,7
2014-08-01,40500.0,Boise,2014,8
2014-09-01,40494.0,Boise,2014,9
2014-10-01,40488.0,Boise,2014,10
2014-11-01,40482.0,Boise,2014,11
2014-12-01,40476.0,Boise,2014,12
2015-01-01,40470.0,Boise,2015,1
2015-02-01,40514.333333333336,Boise,2015,2
2015-03-01,40558.66666666666,Boise,2015,3
2015-04-01,40603.0,Boise,2015,4
2015-05-01,40647.333333333336,Boise,2015,5
2015-06-01,40691.66666666666,Boise,2015,6
2015-07-01,40736.0,Boise,2015,7
2015-08-01,40780.333333333336,Boise,2015,8
2015-09-01,40824.66666666666,Boise,2015,9
2015-10-01,40869.0,Boise,2015,10
2015-11-01,40913.333333333336,Boise,2015,11
2015-12-01,40957.66666666666,Boise,2015,12
2000-01-01,38381.0,Boston,2000,1
2000-02-01,38491.833333333336,Boston,2000,2
2000-03-01,38602.66666666666,Boston,2000,3
2000-04-01,38713.5,Boston,2000,4
2000-05-01,38824.333333333336,Boston,2000,5
2000-06-01,38935.16666666666,Boston,2000,6
2000-07-01,39046.0,Boston,2000,7
2000-08-01,39156.833333333336,Boston,2000,8
2000-09-01,39267.66666666666,Boston,2000,9
2000-10-01,39378.5,Boston,2000,10
2000-11-01,39489.333333333336,Boston,2000,11
2000-12-01,39600.16666666666,Boston,2000,12
2001-01-01,39711.0,Boston,2001,1
2001-02-01,39686.66666666666,Boston,2001,2
2001-03-01,39662.333333333336,Boston,2001,3
2001-04-01,39638.0,Boston,2001,4
2001-05-01,39613.66666666666,Boston,2001,5
2001-06-01,39589.333333333336,Boston,2001,6
2001-07-01,39565.0,Boston,2001,7
2001-08-01,39540.66666666666,Boston,2001,8
2001-09-01,39516.333333333336,Boston,2001,9
2001-10-01,39492.0,Boston,2001,10
2001-11-01,39467.66666666666,Boston,2001,11
2001-12-01,39443.333333333336,Boston,2001,12
2002-01-01,39419.0,Boston,2002,1
2002-02-01,39480.583333333336,Boston,2002,2
2002-03-01,39542.16666666666,Boston,2002,3
2002-04-01,39603.75,Boston,2002,4
2002-05-01,39665.333333333336,Boston,2002,5
2002-06-01,39726.91666666666,Boston,2002,6
2002-07-01,39788.5,Boston,2002,7
2002-08-01,39850.083333333336,Boston,2002,8
2002-09-01,39911.66666666666,Boston,2002,9
2002-10-01,39973.25,Boston,2002,10
2002-11-01,40034.833333333336,Boston,2002,11
2002-12-01,40096.41666666666,Boston,2002,12
2003-01-01,40158.0,Boston,2003,1
2003-02-01,40331.66666666666,Boston,2003,2
2003-03-01,40505.333333333336,Boston,2003,3
2003-04-01,40679.0,Boston,2003,4
2003-05-01,40852.66666666666,Boston,2003,5
2003-06-01,41026.333333333336,Boston,2003,6
2003-07-01,41200.0,Boston,2003,7
2003-08-01,41373.66666666666,Boston,2003,8
2003-09-01,41547.333333333336,Boston,2003,9
2003-10-01,41721.0,Boston,2003,10
2003-11-01,41894.66666666666,Boston,2003,11
2003-12-01,42068.333333333336,Boston,2003,12
2004-01-01,42242.0,Boston,2004,1
2004-02-01,42393.583333333336,Boston,2004,2
2004-03-01,42545.16666666666,Boston,2004,3
2004-04-01,42696.75,Boston,2004,4
2004-05-01,42848.333333333336,Boston,2004,5
2004-06-01,42999.91666666666,Boston,2004,6
2004-07-01,43151.5,Boston,2004,7
2004-08-01,43303.083333333336,Boston,2004,8
2004-09-01,43454.66666666666,Boston,2004,9
2004-10-01,43606.25,Boston,2004,10
2004-11-01,43757.833333333336,Boston,2004,11
2004-12-01,43909.41666666666,Boston,2004,12
2005-01-01,44061.0,Boston,2005,1
2005-02-01,44331.833333333336,Boston,2005,2
2005-03-01,44602.66666666666,Boston,2005,3
2005-04-01,44873.5,Boston,2005,4
2005-05-01,45144.333333333336,Boston,2005,5
2005-06-01,45415.16666666666,Boston,2005,6
2005-07-01,45686.0,Boston,2005,7
2005-08-01,45956.833333333336,Boston,2005,8
2005-09-01,46227.66666666666,Boston,2005,9
2005-10-01,46498.5,Boston,2005,10
2005-11-01,46769.333333333336,Boston,2005,11
2005-12-01,47040.16666666666,Boston,2005,12
2006-01-01,47311.0,Boston,2006,1
2006-02-01,47506.91666666666,Boston,2006,2
2006-03-01,47702.833333333336,Boston,2006,3
2006-04-01,47898.75,Boston,2006,4
2006-05-01,48094.66666666666,Boston,2006,5
2006-06-01,48290.583333333336,Boston,2006,6
2006-07-01,48486.5,Boston,2006,7
2006-08-01,48682.41666666666,Boston,2006,8
2006-09-01,48878.333333333336,Boston,2006,9
2006-10-01,49074.25,Boston,2006,10
2006-11-01,49270.16666666666,Boston,2006,11
2006-12-01,49466.083333333336,Boston,2006,12
2007-01-01,49662.0,Boston,2007,1
2007-02-01,49819.0,Boston,2007,2
2007-03-01,49976.0,Boston,2007,3
2007-04-01,50133.0,Boston,2007,4
2007-05-01,50290.0,Boston,2007,5
2007-06-01,50447.0,Boston,2007,6
2007-07-01,50604.0,Boston,2007,7
2007-08-01,50761.0,Boston,2007,8
2007-09-01,50918.0,Boston,2007,9
2007-10-01,51075.0,Boston,2007,10
2007-11-01,51232.0,Boston,2007,11
2007-12-01,51389.0,Boston,2007,12
2008-01-01,51546.0,Boston,2008,1
2008-02-01,51479.75,Boston,2008,2
2008-03-01,51413.5,Boston,2008,3
2008-04-01,51347.25,Boston,2008,4
2008-05-01,51281.0,Boston,2008,5
2008-06-01,51214.75,Boston,2008,6
2008-07-01,51148.5,Boston,2008,7
2008-08-01,51082.25,Boston,2008,8
2008-09-01,51016.0,Boston,2008,9
2008-10-01,50949.75,Boston,2008,10
2008-11-01,50883.5,Boston,2008,11
2008-12-01,50817.25,Boston,2008,12
2009-01-01,50751.0,Boston,2009,1
2009-02-01,50914.083333333336,Boston,2009,2
2009-03-01,51077.16666666666,Boston,2009,3
2009-04-01,51240.25,Boston,2009,4
2009-05-01,51403.333333333336,Boston,2009,5
2009-06-01,51566.41666666666,Boston,2009,6
2009-07-01,51729.5,Boston,2009,7
2009-08-01,51892.583333333336,Boston,2009,8
2009-09-01,52055.66666666666,Boston,2009,9
2009-10-01,52218.75,Boston,2009,10
2009-11-01,52381.833333333336,Boston,2009,11
2009-12-01,52544.91666666666,Boston,2009,12
2010-01-01,52708.0,Boston,2010,1
2010-02-01,52879.333333333336,Boston,2010,2
2010-03-01,53050.66666666666,Boston,2010,3
2010-04-01,53222.0,Boston,2010,4
2010-05-01,53393.333333333336,Boston,2010,5
2010-06-01,53564.66666666666,Boston,2010,6
2010-07-01,53736.0,Boston,2010,7
2010-08-01,53907.333333333336,Boston,2010,8
2010-09-01,54078.66666666666,Boston,2010,9
2010-10-01,54250.0,Boston,2010,10
2010-11-01,54421.333333333336,Boston,2010,11
2010-12-01,54592.66666666666,Boston,2010,12
2011-01-01,54764.0,Boston,2011,1
2011-02-01,54889.41666666666,Boston,2011,2
2011-03-01,55014.833333333336,Boston,2011,3
2011-04-01,55140.25,Boston,2011,4
2011-05-01,55265.66666666666,Boston,2011,5
2011-06-01,55391.083333333336,Boston,2011,6
2011-07-01,55516.5,Boston,2011,7
2011-08-01,55641.91666666666,Boston,2011,8
2011-09-01,55767.333333333336,Boston,2011,9
2011-10-01,55892.75,Boston,2011,10
2011-11-01,56018.16666666666,Boston,2011,11
2011-12-01,56143.583333333336,Boston,2011,12
2012-01-01,56269.0,Boston,2012,1
2012-02-01,56257.41666666666,Boston,2012,2
2012-03-01,56245.833333333336,Boston,2012,3
2012-04-01,56234.25,Boston,2012,4
2012-05-01,56222.66666666666,Boston,2012,5
2012-06-01,56211.083333333336,Boston,2012,6
2012-07-01,56199.5,Boston,2012,7
2012-08-01,56187.91666666666,Boston,2012,8
2012-09-01,56176.333333333336,Boston,2012,9
2012-10-01,56164.75,Boston,2012,10
2012-11-01,56153.16666666666,Boston,2012,11
2012-12-01,56141.583333333336,Boston,2012,12
2013-01-01,56130.0,Boston,2013,1
2013-02-01,56297.583333333336,Boston,2013,2
2013-03-01,56465.16666666666,Boston,2013,3
2013-04-01,56632.75,Boston,2013,4
2013-05-01,56800.333333333336,Boston,2013,5
2013-06-01,56967.91666666666,Boston,2013,6
2013-07-01,57135.5,Boston,2013,7
2013-08-01,57303.083333333336,Boston,2013,8
2013-09-01,57470.66666666666,Boston,2013,9
2013-10-01,57638.25,Boston,2013,10
2013-11-01,57805.833333333336,Boston,2013,11
2013-12-01,57973.41666666666,Boston,2013,12
2014-01-01,58141.0,Boston,2014,1
2014-02-01,58424.91666666666,Boston,2014,2
2014-03-01,58708.833333333336,Boston,2014,3
2014-04-01,58992.75,Boston,2014,4
2014-05-01,59276.66666666666,Boston,2014,5
2014-06-01,59560.583333333336,Boston,2014,6
2014-07-01,59844.5,Boston,2014,7
2014-08-01,60128.41666666666,Boston,2014,8
2014-09-01,60412.333333333336,Boston,2014,9
2014-10-01,60696.25,Boston,2014,10
2014-11-01,60980.16666666666,Boston,2014,11
2014-12-01,61264.083333333336,Boston,2014,12
2015-01-01,61548.0,Boston,2015,1
2015-02-01,61709.583333333336,Boston,2015,2
2015-03-01,61871.16666666666,Boston,2015,3
2015-04-01,62032.75,Boston,2015,4
2015-05-01,62194.333333333336,Boston,2015,5
2015-06-01,62355.91666666666,Boston,2015,6
2015-07-01,62517.5,Boston,2015,7
2015-08-01,62679.083333333336,Boston,2015,8
2015-09-01,62840.66666666666,Boston,2015,9
2015-10-01,63002.25,Boston,2015,10
2015-11-01,63163.833333333336,Boston,2015,11
2015-12-01,63325.41666666666,Boston,2015,12
2000-01-01,50776.0,Carson City,2000,1
2000-02-01,50829.75,Carson City,2000,2
2000-03-01,50883.5,Carson City,2000,3
2000-04-01,50937.25,Carson City,2000,4
2000-05-01,50991.0,Carson City,2000,5
2000-06-01,51044.75,Carson City,2000,6
2000-07-01,51098.5,Carson City,2000,7
2000-08-01,51152.25,Carson City,2000,8
2000-09-01,51206.0,Carson City,2000,9
2000-10-01,51259.75,Carson City,2000,10
2000-11-01,51313.5,Carson City,2000,11
2000-12-01,51367.25,Carson City,2000,12
2001-01-01,51421.0,Carson City,2001,1
2001-02-01,51474.75,Carson City,2001,2
2001-03-01,51528.5,Carson City,2001,3
2001-04-01,51582.25,Carson City,2001,4
2001-05-01,51636.0,Carson City,2001,5
2001-06-01,51689.75,Carson City,2001,6
2001-07-01,51743.5,Carson City,2001,7
2001-08-01,51797.25,Carson City,2001,8
2001-09-01,51851.0,Carson City,2001,9
2001-10-01,51904.75,Carson City,2001,10
2001-11-01,51958.5,Carson City,2001,11
2001-12-01,52012.25,Carson City,2001,12
2002-01-01,52066.0,Carson City,2002,1
2002-02-01,52135.91666666666,Carson City,2002,2
2002-03-01,52205.833333333336,Carson City,2002,3
2002-04-01,52275.75,Carson City,2002,4
2002-05-01,52345.66666666666,Carson City,2002,5
2002-06-01,52415.583333333336,Carson City,2002,6
2002-07-01,52485.5,Carson City,2002,7
2002-08-01,52555.41666666666,Carson City,2002,8
2002-09-01,52625.333333333336,Carson City,2002,9
2002-10-01,52695.25,Carson City,2002,10
2002-11-01,52765.16666666666,Carson City,2002,11
2002-12-01,52835.083333333336,Carson City,2002,12
2003-01-01,52905.0,Carson City,2003,1
2003-02-01,52953.75,Carson City,2003,2
2003-03-01,53002.5,Carson City,2003,3
2003-04-01,53051.25,Carson City,2003,4
2003-05-01,53100.0,Carson City,2003,5
2003-06-01,53148.75,Carson City,2003,6
2003-07-01,53197.5,Carson City,2003,7
2003-08-01,53246.25,Carson City,2003,8
2003-09-01,53295.0,Carson City,2003,9
2003-10-01,53343.75,Carson City,2003,10
2003-11-01,53392.5,Carson City,2003,11
2003-12-01,53441.25,Carson City,2003,12
2004-01-01,53490.0,Carson City,2004,1
2004-02-01,53588.0,Carson City,2004,2
2004-03-01,53686.0,Carson City,2004,3
2004-04-01,53784.0,Carson City,2004,4
2004-05-01,53882.0,Carson City,2004,5
2004-06-01,53980.0,Carson City,2004,6
2004-07-01,54078.0,Carson City,2004,7
2004-08-01,54176.0,Carson City,2004,8
2004-09-01,54274.0,Carson City,2004,9
2004-10-01,54372.0,Carson City,2004,10
2004-11-01,54470.0,Carson City,2004,11
2004-12-01,54568.0,Carson City,2004,12
2005-01-01,54666.0,Carson City,2005,1
2005-02-01,54726.583333333336,Carson City,2005,2
2005-03-01,54787.16666666666,Carson City,2005,3
2005-04-01,54847.75,Carson City,2005,4
2005-05-01,54908.333333333336,Carson City,2005,5
2005-06-01,54968.91666666666,Carson City,2005,6
2005-07-01,55029.5,Carson City,2005,7
2005-08-01,55090.083333333336,Carson City,2005,8
2005-09-01,55150.66666666666,Carson City,2005,9
2005-10-01,55211.25,Carson City,2005,10
2005-11-01,55271.833333333336,Carson City,2005,11
2005-12-01,55332.41666666666,Carson City,2005,12
2006-01-01,55393.0,Carson City,2006,1
2006-02-01,55664.16666666666,Carson City,2006,2
2006-03-01,55935.333333333336,Carson City,2006,3
2006-04-01,56206.5,Carson City,2006,4
2006-05-01,56477.66666666666,Carson City,2006,5
2006-06-01,56748.833333333336,Carson City,2006,6
2006-07-01,57020.0,Carson City,2006,7
2006-08-01,57291.16666666666,Carson City,2006,8
2006-09-01,57562.333333333336,Carson City,2006,9
2006-10-01,57833.5,Carson City,2006,10
2006-11-01,58104.66666666666,Carson City,2006,11
2006-12-01,58375.833333333336,Carson City,2006,12
2007-01-01,58647.0,Carson City,2007,1
2007-02-01,58409.833333333336,Carson City,2007,2
2007-03-01,58172.66666666666,Carson City,2007,3
2007-04-01,57935.5,Carson City,2007,4
2007-05-01,57698.333333333336,Carson City,2007,5
2007-06-01,57461.16666666666,Carson City,2007,6
2007-07-01,57224.0,Carson City,2007,7
2007-08-01,56986.833333333336,Carson City,2007,8
2007-09-01,56749.66666666666,Carson City,2007,9
2007-10-01,56512.5,Carson City,2007,10
2007-11-01,56275.333333333336,Carson City,2007,11
2007-12-01,56038.16666666666,Carson City,2007,12
2008-01-01,55801.0,Carson City,2008,1
2008-02-01,55867.083333333336,Carson City,2008,2
2008-03-01,55933.16666666666,Carson City,2008,3
2008-04-01,55999.25,Carson City,2008,4
2008-05-01,56065.333333333336,Carson City,2008,5
2008-06-01,56131.41666666666,Carson City,2008,6
2008-07-01,56197.5,Carson City,2008,7
2008-08-01,56263.583333333336,Carson City,2008,8
2008-09-01,56329.66666666666,Carson City,2008,9
2008-10-01,56395.75,Carson City,2008,10
2008-11-01,56461.833333333336,Carson City,2008,11
2008-12-01,56527.91666666666,Carson City,2008,12
2009-01-01,56594.0,Carson City,2009,1
2009-02-01,56782.333333333336,Carson City,2009,2
2009-03-01,56970.66666666666,Carson City,2009,3
2009-04-01,57159.0,Carson City,2009,4
2009-05-01,57347.333333333336,Carson City,2009,5
2009-06-01,57535.66666666666,Carson City,2009,6
2009-07-01,57724.0,Carson City,2009,7
2009-08-01,57912.333333333336,Carson City,2009,8
2009-09-01,58100.66666666666,Carson City,2009,9
2009-10-01,58289.0,Carson City,2009,10
2009-11-01,58477.333333333336,Carson City,2009,11
2009-12-01,58665.66666666666,Carson City,2009,12
2010-01-01,58854.0,Carson City,2010,1
2010-02-01,58432.41666666666,Carson City,2010,2
2010-03-01,58010.833333333336,Carson City,2010,3
2010-04-01,57589.25,Carson City,2010,4
2010-05-01,57167.66666666666,Carson City,2010,5
2010-06-01,56746.083333333336,Carson City,2010,6
2010-07-01,56324.5,Carson City,2010,7
2010-08-01,55902.91666666666,Carson City,2010,8
2010-09-01,55481.333333333336,Carson City,2010,9
2010-10-01,55059.75,Carson City,2010,10
2010-11-01,54638.16666666666,Carson City,2010,11
2010-12-01,54216.583333333336,Carson City,2010,12
2011-01-01,53795.0,Carson City,2011,1
2011-02-01,54283.66666666666,Carson City,2011,2
2011-03-01,54772.333333333336,Carson City,2011,3
2011-04-01,55261.0,Carson City,2011,4
2011-05-01,55749.66666666666,Carson City,2011,5
2011-06-01,56238.333333333336,Carson City,2011,6
2011-07-01,56727.0,Carson City,2011,7
2011-08-01,57215.66666666666,Carson City,2011,8
2011-09-01,57704.333333333336,Carson City,2011,9
2011-10-01,58193.0,Carson City,2011,10
2011-11-01,58681.66666666666,Carson City,2011,11
2011-12-01,59170.333333333336,Carson City,2011,12
2012-01-01,59659.0,Carson City,2012,1
2012-02-01,59330.083333333336,Carson City,2012,2
2012-03-01,59001.16666666666,Carson City,2012,3
2012-04-01,58672.25,Carson City,2012,4
2012-05-01,58343.333333333336,Carson City,2012,5
2012-06-01,58014.41666666666,Carson City,2012,6
2012-07-01,57685.5,Carson City,2012,7
2012-08-01,57356.583333333336,Carson City,2012,8
2012-09-01,57027.66666666666,Carson City,2012,9
2012-10-01,56698.75,Carson City,2012,10
2012-11-01,56369.833333333336,Carson City,2012,11
2012-12-01,56040.91666666666,Carson City,2012,12
2013-01-01,55712.0,Carson City,2013,1
2013-02-01,55696.833333333336,Carson City,2013,2
2013-03-01,55681.66666666666,Carson City,2013,3
2013-04-01,55666.5,Carson City,2013,4
2013-05-01,55651.333333333336,Carson City,2013,5
2013-06-01,55636.16666666666,Carson City,2013,6
2013-07-01,55621.0,Carson City,2013,7
2013-08-01,55605.833333333336,Carson City,2013,8
2013-09-01,55590.66666666666,Carson City,2013,9
2013-10-01,55575.5,Carson City,2013,10
2013-11-01,55560.333333333336,Carson City,2013,11
2013-12-01,55545.16666666666,Carson City,2013,12
2014-01-01,55530.0,Carson City,2014,1
2014-02-01,55053.25,Carson City,2014,2
2014-03-01,54576.5,Carson City,2014,3
2014-04-01,54099.75,Carson City,2014,4
2014-05-01,53623.0,Carson City,2014,5
2014-06-01,53146.25,Carson City,2014,6
2014-07-01,52669.5,Carson City,2014,7
2014-08-01,52192.75,Carson City,2014,8
2014-09-01,51716.0,Carson City,2014,9
2014-10-01,51239.25,Carson City,2014,10
2014-11-01,50762.5,Carson City,2014,11
2014-12-01,50285.75,Carson City,2014,12
2015-01-01,49809.0,Carson City,2015,1
2015-02-01,50035.16666666666,Carson City,2015,2
2015-03-01,50261.333333333336,Carson City,2015,3
2015-04-01,50487.5,Carson City,2015,4
2015-05-01,50713.66666666666,Carson City,2015,5
2015-06-01,50939.833333333336,Carson City,2015,6
2015-07-01,51166.0,Carson City,2015,7
2015-08-01,51392.16666666666,Carson City,2015,8
2015-09-01,51618.333333333336,Carson City,2015,9
2015-10-01,51844.5,Carson City,2015,10
2015-11-01,52070.66666666666,Carson City,2015,11
2015-12-01,52296.833333333336,Carson City,2015,12
2000-01-01,50305.0,Charleston,2000,1
2000-02-01,50368.66666666666,Charleston,2000,2
2000-03-01,50432.333333333336,Charleston,2000,3
2000-04-01,50496.0,Charleston,2000,4
2000-05-01,50559.66666666666,Charleston,2000,5
2000-06-01,50623.333333333336,Charleston,2000,6
2000-07-01,50687.0,Charleston,2000,7
2000-08-01,50750.66666666666,Charleston,2000,8
2000-09-01,50814.333333333336,Charleston,2000,9
2000-10-01,50878.0,Charleston,2000,10
2000-11-01,50941.66666666666,Charleston,2000,11
2000-12-01,51005.333333333336,Charleston,2000,12
2001-01-01,51069.0,Charleston,2001,1
2001-02-01,51132.66666666666,Charleston,2001,2
2001-03-01,51196.333333333336,Charleston,2001,3
2001-04-01,51260.0,Charleston,2001,4
2001-05-01,51323.66666666666,Charleston,2001,5
2001-06-01,51387.333333333336,Charleston,2001,6
2001-07-01,51451.0,Charleston,2001,7
2001-08-01,51514.66666666666,Charleston,2001,8
2001-09-01,51578.333333333336,Charleston,2001,9
2001-10-01,51642.0,Charleston,2001,10
2001-11-01,51705.66666666666,Charleston,2001,11
2001-12-01,51769.333333333336,Charleston,2001,12
2002-01-01,51833.0,Charleston,2002,1
2002-02-01,51790.5,Charleston,2002,2
2002-03-01,51748.0,Charleston,2002,3
2002-04-01,51705.5,Charleston,2002,4
2002-05-01,51663.0,Charleston,2002,5
2002-06-01,51620.5,Charleston,2002,6
2002-07-01,51578.0,Charleston,2002,7
2002-08-01,51535.5,Charleston,2002,8
2002-09-01,51493.0,Charleston,2002,9
2002-10-01,51450.5,Charleston,2002,10
2002-11-01,51408.0,Charleston,2002,11
2002-12-01,51365.5,Charleston,2002,12
2003-01-01,51323.0,Charleston,2003,1
2003-02-01,51403.333333333336,Charleston,2003,2
2003-03-01,51483.66666666666,Charleston,2003,3
2003-04-01,51564.0,Charleston,2003,4
2003-05-01,51644.333333333336,Charleston,2003,5
2003-06-01,51724.66666666666,Charleston,2003,6
2003-07-01,51805.0,Charleston,2003,7
2003-08-01,51885.333333333336,Charleston,2003,8
2003-09-01,51965.66666666666,Charleston,2003,9
2003-10-01,52046.0,Charleston,2003,10
2003-11-01,52126.333333333336,Charleston,2003,11
2003-12-01,52206.66666666666,Charleston,2003,12
2004-01-01,52287.0,Charleston,2004,1
2004-02-01,52375.16666666666,Charleston,2004,2
2004-03-01,52463.333333333336,Charleston,2004,3
2004-04-01,52551.5,Charleston,2004,4
2004-05-01,52639.66666666666,Charleston,2004,5
2004-06-01,52727.833333333336,Charleston,2004,6
2004-07-01,52816.0,Charleston,2004,7
2004-08-01,52904.16666666666,Charleston,2004,8
2004-09-01,52992.333333333336,Charleston,2004,9
2004-10-01,53080.5,Charleston,2004,10
2004-11-01,53168.66666666666,Charleston,2004,11
2004-12-01,53256.833333333336,Charleston,2004,12
2005-01-01,53345.0,Charleston,2005,1
2005-02-01,53439.583333333336,Charleston,2005,2
2005-03-01,53534.16666666666,Charleston,2005,3
2005-04-01,53628.75,Charleston,2005,4
2005-05-01,53723.333333333336,Charleston,2005,5
2005-06-01,53817.91666666666,Charleston,2005,6
2005-07-01,53912.5,Charleston,2005,7
2005-08-01,54007.083333333336,Charleston,2005,8
2005-09-01,54101.66666666666,Charleston,2005,9
2005-10-01,54196.25,Charleston,2005,10
2005-11-01,54290.833333333336,Charleston,2005,11
2005-12-01,54385.41666666666,Charleston,2005,12
2006-01-01,54480.0,Charleston,2006,1
2006-02-01,54520.75,Charleston,2006,2
2006-03-01,54561.5,Charleston,2006,3
2006-04-01,54602.25,Charleston,2006,4
2006-05-01,54643.0,Charleston,2006,5
2006-06-01,54683.75,Charleston,2006,6
2006-07-01,54724.5,Charleston,2006,7
2006-08-01,54765.25,Charleston,2006,8
2006-09-01,54806.0,Charleston,2006,9
2006-10-01,54846.75,Charleston,2006,10
2006-11-01,54887.5,Charleston,2006,11
2006-12-01,54928.25,Charleston,2006,12
2007-01-01,54969.0,Charleston,2007,1
2007-02-01,55077.333333333336,Charleston,2007,2
2007-03-01,55185.66666666666,Charleston,2007,3
2007-04-01,55294.0,Charleston,2007,4
2007-05-01,55402.333333333336,Charleston,2007,5
2007-06-01,55510.66666666666,Charleston,2007,6
2007-07-01,55619.0,Charleston,2007,7
2007-08-01,55727.333333333336,Charleston,2007,8
2007-09-01,55835.66666666666,Charleston,2007,9
2007-10-01,55944.0,Charleston,2007,10
2007-11-01,56052.333333333336,Charleston,2007,11
2007-12-01,56160.66666666666,Charleston,2007,12
2008-01-01,56269.0,Charleston,2008,1
2008-02-01,56368.333333333336,Charleston,2008,2
2008-03-01,56467.66666666666,Charleston,2008,3
2008-04-01,56567.0,Charleston,2008,4
2008-05-01,56666.333333333336,Charleston,2008,5
2008-06-01,56765.66666666666,Charleston,2008,6
2008-07-01,56865.0,Charleston,2008,7
2008-08-01,56964.333333333336,Charleston,2008,8
2008-09-01,57063.66666666666,Charleston,2008,9
2008-10-01,57163.0,Charleston,2008,10
2008-11-01,57262.333333333336,Charleston,2008,11
2008-12-01,57361.66666666666,Charleston,2008,12
2009-01-01,57461.0,Charleston,2009,1
2009-02-01,57533.66666666666,Charleston,2009,2
2009-03-01,57606.333333333336,Charleston,2009,3
2009-04-01,57679.0,Charleston,2009,4
2009-05-01,57751.66666666666,Charleston,2009,5
2009-06-01,57824.333333333336,Charleston,2009,6
2009-07-01,57897.0,Charleston,2009,7
2009-08-01,57969.66666666666,Charleston,2009,8
2009-09-01,58042.333333333336,Charleston,2009,9
2009-10-01,58115.0,Charleston,2009,10
2009-11-01,58187.66666666666,Charleston,2009,11
2009-12-01,58260.333333333336,Charleston,2009,12
2010-01-01,58333.0,Charleston,2010,1
2010-02-01,58321.0,Charleston,2010,2
2010-03-01,58309.0,Charleston,2010,3
2010-04-01,58297.0,Charleston,2010,4
2010-05-01,58285.0,Charleston,2010,5
2010-06-01,58273.0,Charleston,2010,6
2010-07-01,58261.0,Charleston,2010,7
2010-08-01,58249.0,Charleston,2010,8
2010-09-01,58237.0,Charleston,2010,9
2010-10-01,58225.0,Charleston,2010,10
2010-11-01,58213.0,Charleston,2010,11
2010-12-01,58201.0,Charleston,2010,12
2011-01-01,58189.0,Charleston,2011,1
2011-02-01,58023.0,Charleston,2011,2
2011-03-01,57857.0,Charleston,2011,3
2011-04-01,57691.0,Charleston,2011,4
2011-05-01,57525.0,Charleston,2011,5
2011-06-01,57359.0,Charleston,2011,6
2011-07-01,57193.0,Charleston,2011,7
2011-08-01,57027.0,Charleston,2011,8
2011-09-01,56861.0,Charleston,2011,9
2011-10-01,56695.0,Charleston,2011,10
2011-11-01,56529.0,Charleston,2011,11
2011-12-01,56363.0,Charleston,2011,12
2012-01-01,56197.0,Charleston,2012,1
2012-02-01,56006.75,Charleston,2012,2
2012-03-01,55816.5,Charleston,2012,3
2012-04-01,55626.25,Charleston,2012,4
2012-05-01,55436.0,Charleston,2012,5
2012-06-01,55245.75,Charleston,2012,6
2012-07-01,55055.5,Charleston,2012,7
2012-08-01,54865.25,Charleston,2012,8
2012-09-01,54675.0,Charleston,2012,9
2012-10-01,54484.75,Charleston,2012,10
2012-11-01,54294.5,Charleston,2012,11
2012-12-01,54104.25,Charleston,2012,12
2013-01-01,53914.0,Charleston,2013,1
2013-02-01,53641.66666666666,Charleston,2013,2
2013-03-01,53369.333333333336,Charleston,2013,3
2013-04-01,53097.0,Charleston,2013,4
2013-05-01,52824.66666666666,Charleston,2013,5
2013-06-01,52552.333333333336,Charleston,2013,6
2013-07-01,52280.0,Charleston,2013,7
2013-08-01,52007.66666666666,Charleston,2013,8
2013-09-01,51735.333333333336,Charleston,2013,9
2013-10-01,51463.0,Charleston,2013,10
2013-11-01,51190.66666666666,Charleston,2013,11
2013-12-01,50918.333333333336,Charleston,2013,12
